via,numero_de_la_via,via,cruce_1,via,cruce_2,direccion_completa,precio,zona
Calle,Alegria,Calle,Union,Calle,Final,Calle Alegria entre Calle Union y Calle Final,650,Caunao
Calle,Alegria,Calle,Union,Calle,Real,Calle Alegria entre Calle Union y Calle Real,650,Caunao
Calle,Alegria,Calle,Real,Avenida,64,Calle Alegria entre Calle Real y Avenida 64,650,Caunao
Calle,Alegria,Calle,64,Calle,Ciruela,Calle Alegria entre Calle 64 y Calle Ciruela,650,Caunao
Calle,Alegria,Calle,Ciruela,Calle,San Joaquin,Calle Alegria entre Calle Ciruela y Calle San Joaquin,650,Caunao
Calle,Alegria,Calle,San Joaquin,Calle,Palma,Calle Alegria entre Calle San Joaquin y Calle Palma,650,Caunao
Calle,Alegria,Calle,Palma,Calle,Sur,Calle Alegria entre Calle Palma y Calle Sur,650,Caunao
Calle,Villalobos,Calle,San Miguel,Calle,Real,Calle Villalobos entre Calle San Miguel y Calle Real,650,Caunao
Calle,Villalobos,Calle,Real,Avenida,64,Calle Villalobos entre Calle Real y Avenida 64,650,Caunao
Calle,Real,Calle,Carretera caunao Palmira,Calle,Sabana,Calle Real entre Calle Carretera caunao Palmira y Calle Sabana,650,Caunao
Calle,Union,Calle,Alegria,Calle,Real,Calle Union entre Calle Alegria y Calle Real,650,Caunao
Calle,San jose,Avenida,64,Calle,San Joaquin,Calle San jose entre Avenida 64 y Calle San Joaquin,650,Caunao
Calle,San jose,Calle,San Joaquin,Calle,Palma,Calle San jose entre Calle San Joaquin y Calle Palma,650,Caunao
Calle,San jose,Calle,Palma,Calle,Sur,Calle San jose entre Calle Palma y Calle Sur,650,Caunao
Calle,San jose,Calle,Sur ,Calle,Miramonte,Calle San jose entre Calle Sur  y Calle Miramonte,650,Caunao
Calle,Colon,Avenida,64,Calle,San Joaquin,Calle Colon entre Avenida 64 y Calle San Joaquin,650,Caunao
Calle,Colon,Calle,San Joaquin,Calle,Palma,Calle Colon entre Calle San Joaquin y Calle Palma,650,Caunao
Calle,Colon,Calle,Palma,Calle,Final,Calle Colon entre Calle Palma y Calle Final,650,Caunao
Calle,Castillo,Avenida,64,Avenida,66,Calle Castillo entre Avenida 64 y Avenida 66,650,Caunao
Calle,Castillo,Avenida,64,Calle,San Joaquin,Calle Castillo entre Avenida 64 y Calle San Joaquin,650,Caunao
Calle,Castillo,Calle,San Joaquin,Calle,Palma,Calle Castillo entre Calle San Joaquin y Calle Palma,650,Caunao
Calle,Este,Avenida,64,Avenida,66,Calle Este entre Avenida 64 y Avenida 66,650,Caunao
Calle,Este,Avenida,64,Calle,San Joaquin,Calle Este entre Avenida 64 y Calle San Joaquin,650,Caunao
Calle,Este,Calle,San Joaquin,Calle,Palma,Calle Este entre Calle San Joaquin y Calle Palma,650,Caunao
Calle,Este,Calle,Palma,Calle,9,Calle Este entre Calle Palma y Calle 9,650,Caunao
Calle,Este,Calle,9,Calle,Final,Calle Este entre Calle 9 y Calle Final,650,Caunao
Calle,Este,Calle,13,Calle,Progreso 1,Calle Este entre Calle 13 y Calle Progreso 1,650,Caunao
Calle,2da,Calle,A,Calle,B,Calle 2da entre Calle A y Calle B,450,Oburque
Calle,2da,Calle,B,Calle,C,Calle 2da entre Calle B y Calle C,450,Oburque
Calle,3ra,Calle,A,Calle,B,Calle 3ra entre Calle A y Calle B,450,Oburque
Calle,3ra,Calle,B,Calle,C,Calle 3ra entre Calle B y Calle C,450,Oburque
Calle,4ta,Calle,A,Calle,B,Calle 4ta entre Calle A y Calle B,450,Oburque
Calle,4ta,Calle,B,Calle,C,Calle 4ta entre Calle B y Calle C,450,Oburque
Calle,5ta,Calle,A,Calle,B,Calle 5ta entre Calle A y Calle B,450,Oburque
Calle,5ta,Calle,B,Calle,C,Calle 5ta entre Calle B y Calle C,450,Oburque
Calle,5ta,Calle,C,Calle,Final,Calle 5ta entre Calle C y Calle Final,450,Oburque
Calle,6ta,Calle,A,Calle,B,Calle 6ta entre Calle A y Calle B,450,Oburque
Calle,6ta,Calle,B,Calle,C,Calle 6ta entre Calle B y Calle C,450,Oburque
Calle,6ta,Calle,C,Calle,Final,Calle 6ta entre Calle C y Calle Final,450,Oburque
Calle,7ma,Calle,A,Calle,B,Calle 7ma entre Calle A y Calle B,450,Oburque
Calle,7ma,Calle,B,Calle,C,Calle 7ma entre Calle B y Calle C,450,Oburque
Calle,7ma,Calle,C,Calle,Carretera del puerto,Calle 7ma entre Calle C y Calle Carretera del puerto,450,Oburque
Calle,8va,Calle,A,Calle,B,Calle 8va entre Calle A y Calle B,450,Oburque
Calle,8va,Calle,B,Calle,C,Calle 8va entre Calle B y Calle C,450,Oburque
Calle,9na,Calle,A,Calle,B,Calle 9na entre Calle A y Calle B,450,Oburque
Calle,10ma,Calle,A,Calle,B,Calle 10ma entre Calle A y Calle B,450,Oburque
Calle,Termoelectrica,Calle,Carretera de oburque,Calle,oburque,Calle Termoelectrica entre Calle Carretera de oburque y Calle oburque,450,Oburque
Calle,Rancho Luna,Calle,Rancho Luna,Calle,Rancho Luna,Calle Rancho Luna entre Calle Rancho Luna y Calle Rancho Luna,2500,Rancho Luna
Calle,Palmira,Calle,Palmira,Calle,Palmira,Calle Palmira entre Calle Palmira y Calle Palmira,2500,Palmira
Calle,Paraiso,Calle,Paraiso,Calle,Paraiso,Calle Paraiso entre Calle Paraiso y Calle Paraiso,700,Paraiso
Calle,Petrocasas,Calle,Vial,Calle,Vial,Calle Petrocasas entre Calle Vial y Calle Vial,700,Petrocasas
Calle,Cantarrana,Calle,Cantarrana,Calle,Cantarrana,Calle Cantarrana entre Calle Cantarrana y Calle Cantarrana,700,Cantarrana
Calle,B,Calle,2da,Calle,3ra,Calle B entre Calle 2da y Calle 3ra,400,Oburque
Calle,B,Calle,3ra,Calle,4ta,Calle B entre Calle 3ra y Calle 4ta,400,Oburque
Calle,B,Calle,4ta,Calle,5ta,Calle B entre Calle 4ta y Calle 5ta,400,Oburque
Calle,B,Calle,5ta,Calle,6ta,Calle B entre Calle 5ta y Calle 6ta,400,Oburque
Calle,B,Calle,6ta,Calle,7ma,Calle B entre Calle 6ta y Calle 7ma,400,Oburque
Calle,B,Calle,7ma,Calle,8va,Calle B entre Calle 7ma y Calle 8va,400,Oburque
Calle,B,Calle,8va,Calle,9na,Calle B entre Calle 8va y Calle 9na,400,Oburque
Calle,B,Calle,9na,Calle,10ma,Calle B entre Calle 9na y Calle 10ma,400,Oburque
Calle,C,Calle,2da,Calle,3ra,Calle C entre Calle 2da y Calle 3ra,400,Oburque
Calle,C,Calle,3ra,Calle,4ta,Calle C entre Calle 3ra y Calle 4ta,400,Oburque
Calle,C,Calle,4ta,Calle,5ta,Calle C entre Calle 4ta y Calle 5ta,400,Oburque
Calle,C,Calle,5ta,Calle,6ta,Calle C entre Calle 5ta y Calle 6ta,400,Oburque
Calle,C,Calle,6ta,Calle,7ma,Calle C entre Calle 6ta y Calle 7ma,400,Oburque
Calle,C,Calle,7ma,Calle,8va,Calle C entre Calle 7ma y Calle 8va,400,Oburque
Calle,Almacenes del miedo,Calle,Alm del miedo,Calle,Alm del miedo,Calle Almacenes del miedo entre Calle Alm del miedo y Calle Alm del miedo,400,alm miedo
Avenida,0,Calle,35,Calle,37,Avenida 0 entre Calle 35 y Calle 37,300,Punta Gorda
Avenida,2,Calle,33,Calle,35,Avenida 2 entre Calle 33 y Calle 35,300,Punta Gorda
Avenida,2,Calle,35,Calle,37,Avenida 2 entre Calle 35 y Calle 37,300,Punta Gorda
Avenida,4,Calle,33,Calle,35,Avenida 4 entre Calle 33 y Calle 35,300,Punta Gorda
Avenida,4,Calle,35,Calle,37,Avenida 4 entre Calle 35 y Calle 37,300,Punta Gorda
Avenida,6,Calle,33,Calle,35,Avenida 6 entre Calle 33 y Calle 35,300,Punta Gorda
Avenida,6,Calle,35,Calle,37,Avenida 6 entre Calle 35 y Calle 37,300,Punta Gorda
Avenida,6,Calle,37,Calle,39,Avenida 6 entre Calle 37 y Calle 39,300,Punta Gorda
Avenida,8,Calle,35,Calle,37,Avenida 8 entre Calle 35 y Calle 37,300,Punta Gorda
Avenida,8,Calle,37,Calle,39,Avenida 8 entre Calle 37 y Calle 39,300,Punta Gorda
Avenida,8,Calle,39,Calle,41,Avenida 8 entre Calle 39 y Calle 41,300,Punta Gorda
Avenida,10,Calle,37,Calle,39,Avenida 10 entre Calle 37 y Calle 39,300,Punta Gorda
Avenida,10,Calle,39,Calle,41,Avenida 10 entre Calle 39 y Calle 41,300,Punta Gorda
Avenida,10,Calle,41,Calle,43,Avenida 10 entre Calle 41 y Calle 43,300,Punta Gorda
Avenida,12,Calle,35,Calle,37,Avenida 12 entre Calle 35 y Calle 37,300,Punta Gorda
Avenida,12,Calle,37,Calle,39,Avenida 12 entre Calle 37 y Calle 39,300,Punta Gorda
Avenida,12,Calle,39,Calle,41,Avenida 12 entre Calle 39 y Calle 41,300,Punta Gorda
Avenida,12,Calle,41,Calle,43,Avenida 12 entre Calle 41 y Calle 43,300,Punta Gorda
Avenida,14,Calle,35,Calle,37,Avenida 14 entre Calle 35 y Calle 37,250,Punta Gorda
Avenida,14,Calle,37,Calle,39,Avenida 14 entre Calle 37 y Calle 39,250,Punta Gorda
Avenida,14,Calle,39,Calle,41,Avenida 14 entre Calle 39 y Calle 41,250,Punta Gorda
Avenida,14,Calle,41,Calle,43,Avenida 14 entre Calle 41 y Calle 43,250,Punta Gorda
Avenida,14,Calle,43,Calle,45,Avenida 14 entre Calle 43 y Calle 45,250,Punta Gorda
Avenida,16,Calle,35,Calle,37,Avenida 16 entre Calle 35 y Calle 37,250,Punta Gorda
Avenida,16,Calle,37,Calle,39,Avenida 16 entre Calle 37 y Calle 39,250,Punta Gorda
Avenida,16,Calle,39,Calle,41,Avenida 16 entre Calle 39 y Calle 41,250,Punta Gorda
Avenida,16,Calle,41,Calle,43,Avenida 16 entre Calle 41 y Calle 43,250,Punta Gorda
Avenida,16,Calle,43,Calle,45,Avenida 16 entre Calle 43 y Calle 45,250,Punta Gorda
Avenida,16,Calle,45,Calle,51,Avenida 16 entre Calle 45 y Calle 51,250,Punta Gorda
Avenida,16,Calle,51,Calle,53,Avenida 16 entre Calle 51 y Calle 53,250,Punta Gorda
Avenida,16,Calle,53,Calle,55,Avenida 16 entre Calle 53 y Calle 55,250,Punta Gorda
Avenida,16,Calle,55,Calle,61,Avenida 16 entre Calle 55 y Calle 61,250,Punta Gorda
Avenida,16,Calle,61,Calle,63,Avenida 16 entre Calle 61 y Calle 63,250,Punta Gorda
Avenida,16,Calle,63,Calle,65,Avenida 16 entre Calle 63 y Calle 65,250,Punta Gorda
Avenida,16,Calle,65,Calle,67,Avenida 16 entre Calle 65 y Calle 67,250,Punta Gorda
Avenida,16A,Calle,55,Calle,57,Avenida 16A entre Calle 55 y Calle 57,250,Punta Gorda
Avenida,18,Calle,35,Calle,37,Avenida 18 entre Calle 35 y Calle 37,250,Punta Gorda
Avenida,18,Calle,37,Calle,39,Avenida 18 entre Calle 37 y Calle 39,250,Punta Gorda
Avenida,18,Calle,39,Calle,41,Avenida 18 entre Calle 39 y Calle 41,250,Punta Gorda
Avenida,18,Calle,41,Calle,43,Avenida 18 entre Calle 41 y Calle 43,250,Punta Gorda
Avenida,18,Calle,43,Calle,45,Avenida 18 entre Calle 43 y Calle 45,250,Punta Gorda
Avenida,18,Calle,53,Calle,55,Avenida 18 entre Calle 53 y Calle 55,250,Punta Gorda
Avenida,18,Calle,55,Calle,61,Avenida 18 entre Calle 55 y Calle 61,250,Punta Gorda
Avenida,18,Calle,61,Calle,65,Avenida 18 entre Calle 61 y Calle 65,250,Punta Gorda
Avenida,18A,Calle,55,Calle,59,Avenida 18A entre Calle 55 y Calle 59,250,Punta Gorda
Avenida,18A,Calle,59,Calle,61,Avenida 18A entre Calle 59 y Calle 61,250,Punta Gorda
Avenida,20,Calle,35,Calle,37,Avenida 20 entre Calle 35 y Calle 37,250,Punta Gorda
Avenida,20,Calle,37,Calle,39,Avenida 20 entre Calle 37 y Calle 39,250,Punta Gorda
Avenida,20,Calle,39,Calle,41,Avenida 20 entre Calle 39 y Calle 41,250,Punta Gorda
Avenida,20,Calle,41,Calle,43,Avenida 20 entre Calle 41 y Calle 43,250,Punta Gorda
Avenida,20,Calle,43,Calle,45,Avenida 20 entre Calle 43 y Calle 45,250,Punta Gorda
Avenida,20,Calle,45,Calle,51A,Avenida 20 entre Calle 45 y Calle 51A,250,Punta Gorda
Avenida,20,Calle,57,Calle,61,Avenida 20 entre Calle 57 y Calle 61,250,Punta Gorda
Avenida,20,Calle,61,Calle,63,Avenida 20 entre Calle 61 y Calle 63,250,Punta Gorda
Avenida,20,Calle,63,Calle,65,Avenida 20 entre Calle 63 y Calle 65,250,Punta Gorda
Avenida,20A,Calle,57,Calle,57A,Avenida 20A entre Calle 57 y Calle 57A,250,Punta Gorda
Avenida,20A,Calle,57A,Calle,59,Avenida 20A entre Calle 57A y Calle 59,250,Punta Gorda
Avenida,20A,Calle,59,Calle,59A,Avenida 20A entre Calle 59 y Calle 59A,250,Punta Gorda
Avenida,20A,Calle,59A,Calle,61,Avenida 20A entre Calle 59A y Calle 61,250,Punta Gorda
Avenida,20A,Calle,61,Calle,63,Avenida 20A entre Calle 61 y Calle 63,250,Punta Gorda
Avenida,22,Calle,35,Calle,37,Avenida 22 entre Calle 35 y Calle 37,250,Punta Gorda
Avenida,22,Calle,37,Calle,39,Avenida 22 entre Calle 37 y Calle 39,250,Punta Gorda
Avenida,22,Calle,39,Calle,41,Avenida 22 entre Calle 39 y Calle 41,250,Punta Gorda
Avenida,22,Calle,41,Calle,43,Avenida 22 entre Calle 41 y Calle 43,250,Punta Gorda
Avenida,22,Calle,43,Calle,45,Avenida 22 entre Calle 43 y Calle 45,250,Punta Gorda
Avenida,22,Calle,57,Calle,57A,Avenida 22 entre Calle 57 y Calle 57A,250,Punta Gorda
Avenida,22,Calle,57A,Calle,59,Avenida 22 entre Calle 57A y Calle 59,250,Punta Gorda
Avenida,22,Calle,59,Calle,59A,Avenida 22 entre Calle 59 y Calle 59A,250,Punta Gorda
Avenida,22,Calle,59A,Calle,61,Avenida 22 entre Calle 59A y Calle 61,250,Punta Gorda
Avenida,22,Calle,61,Calle,63,Avenida 22 entre Calle 61 y Calle 63,250,Punta Gorda
Avenida,22,Calle,63,Calle,65,Avenida 22 entre Calle 63 y Calle 65,250,Punta Gorda
Avenida,24,Calle,41,Calle,43,Avenida 24 entre Calle 41 y Calle 43,250,Punta Gorda
Avenida,24,Calle,43,Calle,45,Avenida 24 entre Calle 43 y Calle 45,250,Punta Gorda
Avenida,24,Calle,45,Calle,47,Avenida 24 entre Calle 45 y Calle 47,250,Punta Gorda
Avenida,24,Calle,47,Calle,51A,Avenida 24 entre Calle 47 y Calle 51A,250,Punta Gorda
Avenida,24,Calle,51A,Calle,53,Avenida 24 entre Calle 51A y Calle 53,250,Punta Gorda
Avenida,24,Calle,53,Calle,57,Avenida 24 entre Calle 53 y Calle 57,250,Punta Gorda
Avenida,24,Calle,57,Calle,59,Avenida 24 entre Calle 57 y Calle 59,250,Punta Gorda
Avenida,24,Calle,59,Calle,61,Avenida 24 entre Calle 59 y Calle 61,250,Punta Gorda
Avenida,24A,Calle,53,Calle,57,Avenida 24A entre Calle 53 y Calle 57,250,Punta Gorda
Avenida,26,Calle,37,Calle,39,Avenida 26 entre Calle 37 y Calle 39,250,Punta Gorda
Avenida,26,Calle,39,Calle,41,Avenida 26 entre Calle 39 y Calle 41,250,Punta Gorda
Avenida,26,Calle,41,Calle,43,Avenida 26 entre Calle 41 y Calle 43,250,Punta Gorda
Avenida,26,Calle,43,Calle,45,Avenida 26 entre Calle 43 y Calle 45,250,Punta Gorda
Avenida,26,Calle,45,Calle,47,Avenida 26 entre Calle 45 y Calle 47,250,Punta Gorda
Avenida,26,Calle,47,Calle,49,Avenida 26 entre Calle 47 y Calle 49,250,Punta Gorda
Avenida,26,Calle,49,Calle,51A,Avenida 26 entre Calle 49 y Calle 51A,250,Punta Gorda
Avenida,26,Calle,51A,Calle,53,Avenida 26 entre Calle 51A y Calle 53,250,Punta Gorda
Avenida,26,Calle,53,Calle,57,Avenida 26 entre Calle 53 y Calle 57,250,Punta Gorda
Avenida,26,Calle,57,Calle,59,Avenida 26 entre Calle 57 y Calle 59,250,Punta Gorda
Avenida,26,Calle,59,Calle,61,Avenida 26 entre Calle 59 y Calle 61,250,Punta Gorda
Avenida,26,Calle,61,Calle,63,Avenida 26 entre Calle 61 y Calle 63,250,Punta Gorda
Avenida,CALLE ANCHA,Calle,CALLE ANCHA,Calle,CALLE ANCHA,Avenida CALLE ANCHA entre Calle CALLE ANCHA y Calle CALLE ANCHA,250,Punta Gorda
Avenida,28,Calle,43,Calle,45,Avenida 28 entre Calle 43 y Calle 45,250,Casco Historico
Avenida,28,Calle,45,Calle,47,Avenida 28 entre Calle 45 y Calle 47,250,Casco Historico
Avenida,28,Calle,47,Calle,49,Avenida 28 entre Calle 47 y Calle 49,250,Casco Historico
Avenida,28,Calle,49,Calle,51A,Avenida 28 entre Calle 49 y Calle 51A,250,Casco Historico
Avenida,28,Calle,51A,Calle,57,Avenida 28 entre Calle 51A y Calle 57,250,Casco Historico
Avenida,28,Calle,57,Calle,59,Avenida 28 entre Calle 57 y Calle 59,250,Casco Historico
Avenida,28,Calle,59,Calle,61,Avenida 28 entre Calle 59 y Calle 61,250,Casco Historico
Avenida,28,Calle,61,Calle,63,Avenida 28 entre Calle 61 y Calle 63,250,Casco Historico
Avenida,30,Calle,43,Calle,45,Avenida 30 entre Calle 43 y Calle 45,250,Casco Historico
Avenida,30,Calle,45,Calle,47,Avenida 30 entre Calle 45 y Calle 47,250,Casco Historico
Avenida,30,Calle,47,Calle,49,Avenida 30 entre Calle 47 y Calle 49,250,Casco Historico
Avenida,30,Calle,49,Calle,51A,Avenida 30 entre Calle 49 y Calle 51A,250,Casco Historico
Avenida,30,Calle,57,Calle,59,Avenida 30 entre Calle 57 y Calle 59,200,Reparto de los Medicos
Avenida,30,Calle,59,Calle,61,Avenida 30 entre Calle 59 y Calle 61,200,Reparto de los Medicos
Avenida,30,Calle,61,Calle,63,Avenida 30 entre Calle 61 y Calle 63,200,Reparto de los Medicos
Avenida,30,Calle,79,Calle,81,Avenida 30 entre Calle 79 y Calle 81,250,Junco Sur
Avenida,30,Calle,81,Calle,83,Avenida 30 entre Calle 81 y Calle 83,250,Junco Sur
Avenida,30,Calle,83,Calle,87,Avenida 30 entre Calle 83 y Calle 87,250,Junco Sur
Avenida,30,Calle,87,Calle,89,Avenida 30 entre Calle 87 y Calle 89,300,Junco Sur
Avenida,32,Calle,37,Calle,39,Avenida 32 entre Calle 37 y Calle 39,250,Casco Historico
Avenida,32,Calle,39,Calle,41,Avenida 32 entre Calle 39 y Calle 41,250,Casco Historico
Avenida,32,Calle,41,Calle,43,Avenida 32 entre Calle 41 y Calle 43,250,Casco Historico
Avenida,32,Calle,43,Calle,45,Avenida 32 entre Calle 43 y Calle 45,250,Casco Historico
Avenida,32,Calle,45,Calle,47,Avenida 32 entre Calle 45 y Calle 47,250,Casco Historico
Avenida,32,Calle,47,Calle,49,Avenida 32 entre Calle 47 y Calle 49,250,Casco Historico
Avenida,32,Calle,49,Calle,51A,Avenida 32 entre Calle 49 y Calle 51A,250,Casco Historico
Avenida,32,Calle,57,Calle,59,Avenida 32 entre Calle 57 y Calle 59,200,Reparto de los Medicos
Avenida,32,Calle,59,Calle,61,Avenida 32 entre Calle 59 y Calle 61,200,Reparto de los Medicos
Avenida,32,Calle,75,Calle,77,Avenida 32 entre Calle 75 y Calle 77,250,Junco Sur
Avenida,32,Calle,77,Calle,79,Avenida 32 entre Calle 77 y Calle 79,250,Junco Sur
Avenida,32,Calle,79,Calle,81,Avenida 32 entre Calle 79 y Calle 81,250,Junco Sur
Avenida,32,Calle,81,Calle,83,Avenida 32 entre Calle 81 y Calle 83,250,Junco Sur
Avenida,32,Calle,83,Calle,85,Avenida 32 entre Calle 83 y Calle 85,250,Junco Sur
Avenida,32,Calle,85,Calle,87,Avenida 32 entre Calle 85 y Calle 87,250,Junco Sur
Avenida,32,Calle,87,Calle,89,Avenida 32 entre Calle 87 y Calle 89,300,Junco Sur
Avenida,32,Calle,89,Calle,91,Avenida 32 entre Calle 89 y Calle 91,300,Junco Sur
Avenida,34,Calle,37,Calle,39,Avenida 34 entre Calle 37 y Calle 39,250,Casco Historico
Avenida,34,Calle,39,Calle,41,Avenida 34 entre Calle 39 y Calle 41,250,Casco Historico
Avenida,34,Calle,41,Calle,43,Avenida 34 entre Calle 41 y Calle 43,250,Casco Historico
Avenida,34,Calle,43,Calle,45,Avenida 34 entre Calle 43 y Calle 45,250,Casco Historico
Avenida,34,Calle,45,Calle,47,Avenida 34 entre Calle 45 y Calle 47,250,Casco Historico
Avenida,34,Calle,57,Calle,59,Avenida 34 entre Calle 57 y Calle 59,200,Reparto de los Medicos
Avenida,34,Calle,59,Calle,61,Avenida 34 entre Calle 59 y Calle 61,200,Reparto de los Medicos
Avenida,34,Calle,61,Calle,63,Avenida 34 entre Calle 61 y Calle 63,200,Reparto de los Medicos
Avenida,34,Calle,75,Calle,77,Avenida 34 entre Calle 75 y Calle 77,250,Junco Sur
Avenida,34,Calle,77,Calle,81,Avenida 34 entre Calle 77 y Calle 81,250,Junco Sur
Avenida,34,Calle,81,Calle,83,Avenida 34 entre Calle 81 y Calle 83,250,Junco Sur
Avenida,34,Calle,83,Calle,85,Avenida 34 entre Calle 83 y Calle 85,250,Junco Sur
Avenida,34,Calle,85,Calle,87,Avenida 34 entre Calle 85 y Calle 87,250,Junco Sur
Avenida,36,Calle,7,Calle,9,Avenida 36 entre Calle 7 y Calle 9,300,Reina
Avenida,36,Calle,37,Calle,39,Avenida 36 entre Calle 37 y Calle 39,250,Casco Historico
Avenida,36,Calle,39,Calle,41,Avenida 36 entre Calle 39 y Calle 41,250,Casco Historico
Avenida,36,Calle,41,Calle,43,Avenida 36 entre Calle 41 y Calle 43,250,Casco Historico
Avenida,36,Calle,43,Calle,45,Avenida 36 entre Calle 43 y Calle 45,250,Casco Historico
Avenida,36,Calle,45,Calle,47,Avenida 36 entre Calle 45 y Calle 47,250,Casco Historico
Avenida,36,Calle,57,Calle,59,Avenida 36 entre Calle 57 y Calle 59,200,Reparto de los Medicos
Avenida,36,Calle,79,Calle,79A,Avenida 36 entre Calle 79 y Calle 79A,250,Junco Sur
Avenida,36,Calle,79A,Calle,81,Avenida 36 entre Calle 79A y Calle 81,250,Junco Sur
Avenida,36A,Calle,79,Calle,79A,Avenida 36A entre Calle 79 y Calle 79A,250,Junco Sur
Avenida,36A,Calle,79A,Calle,81,Avenida 36A entre Calle 79A y Calle 81,250,Junco Sur
Avenida,38,Calle,5,Calle,7,Avenida 38 entre Calle 5 y Calle 7,300,Reina
Avenida,38,Calle,7,Calle,9,Avenida 38 entre Calle 7 y Calle 9,300,Reina
Avenida,38,Calle,37,Calle,39,Avenida 38 entre Calle 37 y Calle 39,250,Casco Historico
Avenida,38,Calle,39,Calle,41,Avenida 38 entre Calle 39 y Calle 41,250,Casco Historico
Avenida,38,Calle,41,Calle,43,Avenida 38 entre Calle 41 y Calle 43,250,Casco Historico
Avenida,38,Calle,43,Calle,45,Avenida 38 entre Calle 43 y Calle 45,250,Casco Historico
Avenida,38,Calle,45,Calle,47,Avenida 38 entre Calle 45 y Calle 47,250,Casco Historico
Avenida,38,Calle,57,Calle,57A,Avenida 38 entre Calle 57 y Calle 57A,200,Reparto de los Medicos
Avenida,38,Calle,57A,Calle,59,Avenida 38 entre Calle 57A y Calle 59,200,Reparto de los Medicos
Avenida,38,Calle,79,Calle,79A,Avenida 38 entre Calle 79 y Calle 79A,250,Junco Sur
Avenida,38,Calle,79A,Calle,81,Avenida 38 entre Calle 79A y Calle 81,250,Junco Sur
Avenida,40,Calle,5,Calle,7,Avenida 40 entre Calle 5 y Calle 7,300,Reina
Avenida,40,Calle,7,Calle,9,Avenida 40 entre Calle 7 y Calle 9,300,Reina
Avenida,40,Calle,9,Calle,11,Avenida 40 entre Calle 9 y Calle 11,300,Reina
Avenida,40,Calle,33,Calle,35,Avenida 40 entre Calle 33 y Calle 35,250,Casco Historico
Avenida,40,Calle,35,Calle,37,Avenida 40 entre Calle 35 y Calle 37,250,Casco Historico
Avenida,40,Calle,37,Calle,39,Avenida 40 entre Calle 37 y Calle 39,250,Casco Historico
Avenida,40,Calle,39,Calle,41,Avenida 40 entre Calle 39 y Calle 41,250,Casco Historico
Avenida,40,Calle,41,Calle,43,Avenida 40 entre Calle 41 y Calle 43,250,Casco Historico
Avenida,40,Calle,43,Calle,45,Avenida 40 entre Calle 43 y Calle 45,250,Casco Historico
Avenida,40,Calle,45,Calle,45A,Avenida 40 entre Calle 45 y Calle 45A,250,Casco Historico
Avenida,40,Calle,57A,Calle,59,Avenida 40 entre Calle 57A y Calle 59,200,Reparto de los Medicos
Avenida,40,Calle,59,Calle,61A,Avenida 40 entre Calle 59 y Calle 61A,200,Reparto Hermanas Giral
Avenida,40,Calle,79A,Calle,81,Avenida 40 entre Calle 79A y Calle 81,250,Junco Sur
Avenida,42,Calle,5,Calle,7,Avenida 42 entre Calle 5 y Calle 7,300,Reina
Avenida,42,Calle,7,Calle,9,Avenida 42 entre Calle 7 y Calle 9,300,Reina
Avenida,42,Calle,9,Calle,11,Avenida 42 entre Calle 9 y Calle 11,300,Reina
Avenida,42,Calle,11,Calle,13,Avenida 42 entre Calle 11 y Calle 13,300,Reina
Avenida,42,Calle,33,Calle,35,Avenida 42 entre Calle 33 y Calle 35,250,Casco Historico
Avenida,42,Calle,35,Calle,37,Avenida 42 entre Calle 35 y Calle 37,250,Casco Historico
Avenida,42,Calle,37,Calle,39,Avenida 42 entre Calle 37 y Calle 39,250,Casco Historico
Avenida,42,Calle,39,Calle,41,Avenida 42 entre Calle 39 y Calle 41,250,Casco Historico
Avenida,42,Calle,41,Calle,43,Avenida 42 entre Calle 41 y Calle 43,250,Casco Historico
Avenida,42,Calle,43,Calle,45,Avenida 42 entre Calle 43 y Calle 45,250,Casco Historico
Avenida,42,Calle,47,Calle,49,Avenida 42 entre Calle 47 y Calle 49,250,5 de septiembre
Avenida,42,Calle,49,Calle,51,Avenida 42 entre Calle 49 y Calle 51,250,5 de septiembre
Avenida,42,Calle,55,Calle,57,Avenida 42 entre Calle 55 y Calle 57,250,5 de septiembre
Avenida,42,Calle,57,Calle,59,Avenida 42 entre Calle 57 y Calle 59,250,5 de septiembre
Avenida,42,Calle,59,Calle,61,Avenida 42 entre Calle 59 y Calle 61,250,5 de septiembre
Avenida,42,Calle,61,Calle,63,Avenida 42 entre Calle 61 y Calle 63,250,5 de septiembre
Avenida,42,Calle,63,Calle,65,Avenida 42 entre Calle 63 y Calle 65,250,5 de septiembre
Avenida,42,Calle,65,Calle,67,Avenida 42 entre Calle 65 y Calle 67,250,5 de septiembre
Avenida,42,Calle,67,Calle,69,Avenida 42 entre Calle 67 y Calle 69,250,5 de septiembre
Avenida,42,Calle,69,Calle,71,Avenida 42 entre Calle 69 y Calle 71,250,5 de septiembre
Avenida,42,Calle,71,Calle,73,Avenida 42 entre Calle 71 y Calle 73,250,5 de septiembre
Avenida,42,Calle,73,Calle,75,Avenida 42 entre Calle 73 y Calle 75,250,5 de septiembre
Avenida,42,Calle,75,Calle,77,Avenida 42 entre Calle 75 y Calle 77,250,5 de septiembre
Avenida,42,Calle,77,Calle,79,Avenida 42 entre Calle 77 y Calle 79,250,5 de septiembre
Avenida,42,Calle,79,Calle,81,Avenida 42 entre Calle 79 y Calle 81,250,5 de septiembre
